"#TAXONOMY","Kingdom","Phylum","Class","Order","Family","Genus"
"ASV4096","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4097","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA
"ASV4098","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ASV4099","Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA
"ASV4100","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4101","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4102","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae",NA
"ASV4103","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4104","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"ASV4105","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"ASV4106","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4107","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA
"ASV4108","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4109","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"ASV4110","Bacteria","Patescibacteria","Microgenomatia","Candidatus Woesebacteria",NA,NA
"ASV4111","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV4112","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4113","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"ASV4114","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4115","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV4116","Bacteria","Bdellovibrionota","Oligoflexia","0319-6G20",NA,NA
"ASV4117","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV4118","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV4119","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV4120","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4121","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4122","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4123","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4124","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"ASV4125","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 2",NA,NA
"ASV4126","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4127","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"ASV4128","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4129","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA
"ASV4130","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"ASV4131","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA
"ASV4132","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV4133","Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41",NA
"ASV4134","Bacteria","Acidobacteriota","Acidobacteriae","Subgroup 2",NA,NA
"ASV4135","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4136","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA
"ASV4137","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4138","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"ASV4139","Bacteria","Cyanobacteria","Vampirivibrionia","Obscuribacterales","Obscuribacteraceae",NA
"ASV4140","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III",NA
"ASV4141","Bacteria","Acidobacteriota","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10"
"ASV4142","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales",NA,NA
"ASV4143","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4144","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae",NA
"ASV4145","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4146","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4147","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4148","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4149","Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","OLB17"
"ASV4150","Bacteria","Acidobacteriota","Acidobacteriae","Paludibaculum",NA,NA
"ASV4151","Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA
"ASV4152","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4153","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV4154","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4155","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA
"ASV4156","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4157","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11"
"ASV4158","Bacteria","Planctomycetota","vadinHA49",NA,NA,NA
"ASV4159","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV4160","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA
"ASV4161","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"ASV4162","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"ASV4163","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Fimbriiglobus"
"ASV4164","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4165","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4166","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4167","Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"ASV4168","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA
"ASV4169","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV4170","Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA
"ASV4171","Bacteria","Firmicutes","Bacilli","Entomoplasmatales","type III",NA
"ASV4172","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4173","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV4174","Bacteria","Acidobacteriota","Acidobacteriae","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","Acidipila-Silvibacterium"
"ASV4175","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4176","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4177","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4178","Bacteria","Planctomycetota","Planctomycetes",NA,NA,NA
"ASV4179","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4180","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4181","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ASV4182","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA
"ASV4183","Bacteria","Acidobacteriota","Vicinamibacteria",NA,NA,NA
"ASV4184","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales",NA,NA
"ASV4185","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4186","Bacteria","Myxococcota",NA,NA,NA,NA
"ASV4187","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4188","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4189","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"ASV4190","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4191","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4192","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV4193","Bacteria","Latescibacterota",NA,NA,NA,NA
"ASV4194","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4195","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"ASV4196","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4197","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV4198","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"ASV4199","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Falsarthrobacter"
"ASV4200","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV4201","Bacteria","Acidobacteriota","Holophagae","Subgroup 7",NA,NA
"ASV4202","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4203","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ASV4204","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"ASV4205","Bacteria","Methylomirabilota","Methylomirabilia","Rokubacteriales",NA,NA
"ASV4206","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA
"ASV4207","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4208","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Finniella"
"ASV4209","Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA
"ASV4210","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4211","Bacteria","Proteobacteria",NA,NA,NA,NA
"ASV4212","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae",NA
"ASV4213","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4214","Bacteria","Patescibacteria","Parcubacteria","Candidatus Adlerbacteria",NA,NA
"ASV4215","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","LiUU-11-161",NA
"ASV4216","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA
"ASV4217","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4218","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4219","Bacteria","Chloroflexi","OLB14",NA,NA,NA
"ASV4220","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4221","Bacteria","Latescibacterota",NA,NA,NA,NA
"ASV4222","Bacteria","Acidobacteriota","Blastocatellia","11-24",NA,NA
"ASV4223","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA
"ASV4224","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4225","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4226","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV4227","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Millisia"
"ASV4228","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4229","Bacteria","Verrucomicrobiota","Omnitrophia","Omnitrophales","Omnitrophaceae","Candidatus Omnitrophus"
"ASV4230","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"ASV4231","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae",NA
"ASV4232","Bacteria","Actinobacteriota","Actinobacteria","0319-7L14",NA,NA
"ASV4233","Bacteria","Fibrobacterota","Fibrobacteria","Fibrobacterales","Fibrobacteraceae",NA
"ASV4234","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4235","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4236","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4237","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales",NA,NA
"ASV4238","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV4239","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4240","Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter"
"ASV4241","Bacteria","Armatimonadota","Armatimonadia","Armatimonadales",NA,NA
"ASV4242","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Povalibacter"
"ASV4243","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales",NA,NA
"ASV4244","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus-Caldovatus"
"ASV4245","Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter"
"ASV4246","Bacteria","Myxococcota","Polyangia","Blfdi19",NA,NA
"ASV4247","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV4248","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4249","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4250","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA
"ASV4251","Bacteria","Elusimicrobiota","Lineage IIb",NA,NA,NA
"ASV4252","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"ASV4253","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4254","Bacteria","Proteobacteria","Gammaproteobacteria",NA,NA,NA
"ASV4255","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4256","Bacteria","Verrucomicrobiota","Verrucomicrobiae",NA,NA,NA
"ASV4257","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV4258","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4259","Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"ASV4260","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4261","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4262","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA
"ASV4263","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4264","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4265","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4266","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"ASV4267","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola"
"ASV4268","Bacteria","Bacteroidota","Kapabacteria","Kapabacteriales",NA,NA
"ASV4269","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4270","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA
"ASV4271","Bacteria","Planctomycetota","Planctomycetes",NA,NA,NA
"ASV4272","Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Desertifilaceae","Oscillatoria"
"ASV4273","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4274","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"ASV4275","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4276","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola"
"ASV4277","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4278","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA
"ASV4279","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio"
"ASV4280","Bacteria","Actinobacteriota",NA,NA,NA,NA
"ASV4281","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV4282","Bacteria","Planctomycetota","vadinHA49",NA,NA,NA
"ASV4283","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV4284","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA
"ASV4285","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"ASV4286","Bacteria","Acidobacteriota","Subgroup 18",NA,NA,NA
"ASV4287","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4288","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Oligotropha"
"ASV4289","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"ASV4290","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ASV4291","Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"ASV4292","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","LWQ8",NA
"ASV4293","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA
"ASV4294","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4295","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4296","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4297","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4298","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4299","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"ASV4300","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae","Gemmata"
"ASV4301","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV4302","Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA
"ASV4303","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola"
"ASV4304","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4305","Bacteria","Acidobacteriota","Holophagae","Subgroup 7",NA,NA
"ASV4306","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4307","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4308","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4309","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV4310","Bacteria","Actinobacteriota","Thermoleophilia",NA,NA,NA
"ASV4311","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"ASV4312","Bacteria","Abditibacteriota","Abditibacteria","Abditibacteriales","Abditibacteriaceae","Abditibacterium"
"ASV4313","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4314","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4315","Bacteria","Acidobacteriota","Subgroup 5",NA,NA,NA
"ASV4316","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA
"ASV4317","Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA
"ASV4318","Bacteria","Elusimicrobiota","Lineage IIc",NA,NA,NA
"ASV4319","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Lysinimonas"
"ASV4320","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4321","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA
"ASV4322","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV4323","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4324","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Neochlamydia"
"ASV4325","Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Risungbinella"
"ASV4326","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV4327","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","BIyi10"
"ASV4328","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4329","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4330","Bacteria","Chloroflexi","TK10",NA,NA,NA
"ASV4331","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA
"ASV4332","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4333","Bacteria","Bacteroidota","Bacteroidia",NA,NA,NA
"ASV4334","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"ASV4335","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales",NA,NA
"ASV4336","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"ASV4337","Bacteria","Planctomycetota","BD7-11",NA,NA,NA
"ASV4338","Bacteria","Acidobacteriota","Blastocatellia","Elev-16S-573",NA,NA
"ASV4339","Bacteria","Patescibacteria","Parcubacteria","Candidatus Kaiserbacteria",NA,NA
"ASV4340","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"ASV4341","Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA
"ASV4342","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4343","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4344","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA
"ASV4345","Bacteria","Chloroflexi",NA,NA,NA,NA
"ASV4346","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter"
"ASV4347","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"ASV4348","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"ASV4349","Bacteria","Actinobacteriota","Actinobacteria","0319-7L14",NA,NA
"ASV4350","Bacteria","Proteobacteria","Alphaproteobacteria","Sneathiellales","Sneathiellaceae",NA
"ASV4351","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA
"ASV4352","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","RB41"
"ASV4353","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA
"ASV4354","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"ASV4355","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4356","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae",NA
"ASV4357","Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Candidatus Finniella"
"ASV4358","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4359","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"ASV4360","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4361","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter"
"ASV4362","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA
"ASV4363","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA
"ASV4364","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"ASV4365","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"ASV4366","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa"
"ASV4367","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"ASV4368","Bacteria","Myxococcota","Polyangia","mle1-27",NA,NA
"ASV4369","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"ASV4370","Bacteria","Actinobacteriota","Acidimicrobiia",NA,NA,NA
"ASV4371","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"ASV4372","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA
"ASV4373","Bacteria","Chloroflexi","KD4-96",NA,NA,NA
"ASV4374","Bacteria","Acidobacteriota",NA,NA,NA,NA
"ASV4375","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA
"ASV4376","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"ASV4377","Bacteria","Myxococcota","Myxococcia","Myxococcales","27F-1492R",NA
"ASV4378","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"ASV4379","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA
"ASV4380","Bacteria","Chloroflexi","SHA-26",NA,NA,NA
"ASV4381","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae",NA
"ASV4382","Bacteria","Actinobacteriota","Acidimicrobiia","IMCC26256",NA,NA
"ASV4383","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
